0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
-1.1,-1.0,0.9259259259259259,-1.2727272727272756,-1.0,0.05072648483303885,0.3451327433628249,0.05072648483303885,0.1104382728938997,0.2809771502879463,0.38471387996461576,0.3167025673866251,0.33568258332071654,0.2814576484577212,0.30110439188400684,0.1412827756893716,0.10658665857246474,0.09890494758224792,0.10035256485092102,0.1304489948399474,-0.027271241448548467,-0.0659578932643186,-0.14410027608540907,-0.29749083076206395,-0.42592075243283267,-0.5453046628274182,-0.47107955731885326,-0.5013092948346557,-0.5713590883824322,-0.7023715781184838,-0.7661895337598369,-0.7775140737683285,-0.8368490894115457,-0.9680352777206558,-1.0631148472111795,-1.0769510394183817,-0.9761444961944802,-1.1081865332327998,-1.203944358012259,-1.1368856959824247,-1.1734236295415006,-1.1276654159421597,-1.1567447606845382,-1.0269744669168077,-0.7471696393995262,-0.4504705440558945,-0.33490846002830427,-0.2689968214767538,-0.1520729950376184,0.1760127810110721,0.24561761108846394,0.30492441386802194,0.35674653501223236
-1.1,-1.0,0.9629629629629629,-1.5454545454545479,-1.545454545454547,0.03652121521099635,0.21238938053096812,0.03652121521099635,0.04849075427484199,0.10969719487274994,0.2816966987940611,0.3848169063282334,0.31685751895903236,0.3359212888484798,0.28186509141002836,0.30110439188400684,0.1412827756893716,0.10658665857246474,0.09890494758224792,0.10035256485092102,0.1304489948399474,-0.027231820195376278,-0.06591102361287202,-0.1440298073004577,-0.29741118405736106,-0.42483280698495085,-0.5448365467158509,-0.47051189952030914,-0.5010422456920486,-0.5713326230950923,-0.6979104340221831,-0.7634575035256062,-0.7757618742564254,-0.8357209769917958,-0.9625809383164841,-1.0631148472111795,-1.0769510394183817,-0.9816756917312116,-1.1096824379976165,-1.204264665507454,-1.1383270797108063,-1.1734236295415006,-1.1286949757481421,-1.1568820353253368,-1.0228706804255172,-0.7477724546809732,-0.4522896406884878,-0.3402963572751579,-0.26959226142834314,-0.15202556202213569,0.17140009965122127,0.2396125644971521,0.3049076003261195
-1.0,-1.0,-0.9259259259259259,-1.0227272727272714,-1.2727272727272734,0.200484323222027,0.09882005899704961,0.200484323222027,0.034268346442077095,0.0476964517926828,0.10997811612422816,0.28177213716015936,0.38500518388220617,0.31708283789140196,0.3364075743071314,0.28186509141002836,0.30110439188400684,0.1412827756893716,0.10658665857246474,0.09890494758224792,0.10035256485092102,0.13026042759553555,-0.027212469275302187,-0.06587879140711171,-0.14399124644968764,-0.2966514954486324,-0.4244681097886334,-0.5441800106597432,-0.4702612562534717,-0.5010190374727845,-0.5677037787085178,-0.6954218690881555,-0.7617369817882274,-0.7747161103114202,-0.8310121549471776,-0.9625809383164841,-1.0631148472111795,-1.083053442091072,-0.9830008236478409,-1.1100027454928116,-1.2057060492358358,-1.1383270797108063,-1.1744531893474832,-1.1288322503889407,-1.1522130344654722,-1.023225644935534,-0.7504908003469826,-0.4578788502435331,-0.3408950581993646,-0.2693141618167265,-0.15411967205689156,0.16545215895718637,0.2395484192408762
-1.0,-1.0,-0.8888888888888888,-0.5,-1.0,0.5348063865779932,0.033923303834807184,0.5348063865779932,0.19842927078257971,0.033461824261566304,0.047818596638266264,0.11000756825988502,0.28190999848560994,0.3852789629526037,0.317541852483133,0.3364075743071314,0.28186509141002836,0.30110439188400684,0.1412827756893716,0.10658665857246474,0.09890494758224792,0.10020750273950484,0.1301678645900099,-0.027199161669671918,-0.06586115379242644,-0.14362344417610748,-0.2963968353402446,-0.42395661947025454,-0.5438901241430399,-0.47023947380610254,-0.4978367929304535,-0.5656794964399938,-0.693854671913605,-0.7607101240660755,-0.770351016698853,-0.8310121549471776,-0.9625809383164841,-1.0691388489044245,-1.084515420517979,-0.983321131143036,-1.1114441292211932,-1.2057060492358358,-1.1393566395167887,-1.1745904639882816,-1.124285291236697,-1.1524517222936597,-1.0267771538145445,-0.7565914339941918,-0.45848292894875287,-0.3404770055916893,-0.2705077682656156,-0.1598171449262205,0.16533426940846357
-1.0,-1.0,-0.8518518518518519,-0.27272727272727226,-0.5000000000000008,0.429854239566198,-0.030973451327428334,0.429854239566198,0.5331546831860043,0.19776379342374392,0.03354751594729453,0.047831402456775834,0.1100613911443006,0.2821104660651446,0.3858366994326299,0.317541852483133,0.3364075743071314,0.28186509141002836,0.30110439188400684,0.1412827756893716,0.10658665857246474,0.09876197803735286,0.10013629532984863,0.13010420911684525,-0.02719187968524194,-0.06569292216236043,-0.14350015080856315,-0.2960396727921555,-0.42373077635723294,-0.5438649312149682,-0.4672527270216764,-0.4960616379458583,-0.5644046856410692,-0.6929193227774333,-0.7564239463819155,-0.770351016698853,-0.8310121549471776,-0.9680352777206558,-1.0705820444769798,-1.084835728013174,-0.9847625148714175,-1.1114441292211932,-1.2067356090418182,-1.1394939141575875,-1.169844415590327,-1.1245490856538107,-1.1563941012646655,-1.033351626992295,-0.7572091746895658,-0.4578340750884369,-0.34112424695384314,-0.27611568751696897,-0.16017075822085092
-1.0,-1.0,-0.8148148148148148,-0.5,-1.2727272727272734,0.3990568442518514,-0.14306784660766778,0.3990568442518514,0.42807591471195505,0.532776797324915,0.19827024258509324,0.0335564999708935,0.047854804701608515,0.1101396563381619,0.28251885404749355,0.3858366994326299,0.317541852483133,0.3364075743071314,0.28186509141002836,0.30110439188400684,0.1412827756893716,0.10643258492457855,0.09869179781694716,0.10008732607556876,0.13006937654235012,-0.02712242244101533,-0.06563652815479651,-0.14332723101522218,-0.29588197146562634,-0.42371114919634745,-0.5404105490863886,-0.4655866267671014,-0.4949437173972695,-0.5636438412502551,-0.6890151084857434,-0.7564239463819155,-0.770351016698853,-0.8357209769917958,-0.9693419968884377,-1.0709023519721748,-1.0862771117415557,-0.9847625148714175,-1.1124736890271756,-1.2068728836826168,-1.134900567211093,-1.1700672530923897,-1.128407067524995,-1.1631908714641805,-1.033982025658031,-0.7559739815131773,-0.4575802871766995,-0.3466778310853584,-0.2765535827520585
-1.0,-1.0,-0.7777777777777778,-1.2727272727272756,-1.2727272727272734,0.3990568442518514,-0.24041297935102912,0.3990568442518514,0.3972413633094355,0.4276077466097003,0.5341411742794642,0.19832333934913254,0.03357291800146988,0.047888834487423745,0.11029909640664261,0.28251885404749355,0.3858366994326299,0.317541852483133,0.3364075743071314,0.28186509141002836,0.30110439188400684,0.14107854794712418,0.10635695397411773,0.09864353495954149,0.10006052986916461,0.12973713542634488,-0.027099139231105587,-0.06555743517252301,-0.14325088011858164,-0.295868266246697,-0.42101992912044733,-0.5384835872917577,-0.46453738446050746,-0.49427650969908626,-0.5604680222651364,-0.6890151084857434,-0.7564239463819155,-0.7747161103114202,-0.8368490894115457,-0.9696623043836328,-1.0723437357005563,-1.0862771117415557,-0.9857920746773999,-1.1126109636679744,-1.2019863778218127,-1.1351548186669997,-1.1740629137561052,-1.135155839107271,-1.1638272084886467,-1.0322035832477432,-0.7534311727136841,-0.4630442654114195,-0.34716686294048127
-1.0,-1.0,-0.7407407407407407,-0.5,-1.2727272727272734,0.27883345306236273,-0.35250737463126397,0.27883345306236273,0.3972413633094355,0.39674670258220635,0.42870279834241526,0.5342842172672804,0.19842037207460358,0.03359679186775993,0.0479581591912043,0.11029909640664261,0.28251885404749355,0.3858366994326299,0.317541852483133,0.3364075743071314,0.28186509141002836,0.30066913804761247,0.14097829758978828,0.10630494265587957,0.0986171252968314,0.09980494148244713,0.12962576274332627,-0.027066484369566015,-0.06552251250694563,-0.14324424475427025,-0.29398904588760305,-0.4195186828557975,-0.53727006497666,-0.4639111659469443,-0.4914915369760301,-0.5604680222651364,-0.6890151084857434,-0.7607101240660755,-0.7757618742564254,-0.8371693969067407,-0.9711036881120143,-1.0723437357005563,-1.0873066715475381,-0.9859293493181986,-1.1081345816533352,-1.202180320220307,-1.1390448796968438,-1.1808899865084281,-1.135790893914794,-1.1617939061965048,-1.027539973728315,-0.7586675115415903,-0.46361762840836784
-1.0,-1.0,-0.7037037037037037,0.22727272727272932,-1.2727272727272734,0.15091650638426368,-0.4026548672566329,0.15091650638426368,0.27687292638221794,0.39674670258220635,0.39776272291288606,0.42881760493683807,0.5345456239879807,0.19856146977221575,0.03364542716383966,0.0479581591912043,0.11029909640664261,0.28251885404749355,0.3858366994326299,0.317541852483133,0.3364075743071314,0.2814576484577212,0.3004554826835067,0.14090935553356504,0.10627648181776068,0.09836522385287252,0.09971926405420048,0.1294695617917667,-0.027052065962569066,-0.0655194775116931,-0.14233442260781265,-0.2929407583210055,-0.4185732588999693,-0.5365457993465376,-0.4612972850164708,-0.4914915369760301,-0.5604680222651364,-0.6929193227774333,-0.7617369817882274,-0.7760821817516205,-0.8386107806351223,-0.9711036881120143,-1.0733732955065387,-1.0874439461883367,-0.9820041458803109,-1.1084128952968344,-1.206273113272153,-1.1458118954517407,-1.1815271330238524,-1.1338126212484276,-1.1561353444761522,-1.0325654023716797,-0.7594551136878319
-1.0,-1.0,-0.6666666666666666,1.0000000000000016,-0.5000000000000008,-0.0017959353926696345,-0.38495575221238054,-0.0017959353926696345,0.1488016519338291,0.276274846739739,0.39776272291288606,0.3978692437561895,0.42902741050522725,0.5349257419971587,0.19884891078475087,0.03364542716383966,0.0479581591912043,0.11029909640664261,0.28251885404749355,0.3858366994326299,0.317541852483133,0.3359212888484798,0.2812576447701061,0.30030855213367114,0.1408716301159402,0.10600501579045374,0.0982807823484396,0.09959910087363791,0.12940059292199615,-0.027050812913981242,-0.06510332765682995,-0.14182689551588265,-0.292280589365788,-0.4180090022162795,-0.5335226627286146,-0.4612972850164708,-0.4914915369760301,-0.5636438412502551,-0.693854671913605,-0.7620572892834225,-0.7775235654800021,-0.8386107806351223,-0.9721332479179967,-1.0735105701473375,-1.0830770632588387,-0.9823958487431284,-1.1122220700360665,-1.2131554274999445,-1.146447437627205,-1.179459089352958,-1.1283688907007297,-1.1610618267402864,-1.0335514992300008
-1.0,-1.0,-0.6296296296296297,-1.0454545454545479,-0.5000000000000008,-0.07956573123536907,-0.4852507374631184,-0.07956573123536907,-0.00409503259785232,0.14809353520342058,0.2769823532150697,0.3978692437561895,0.39806390736577507,0.42933249399641255,0.535700109738731,0.19884891078475087,0.03364542716383966,0.0479581591912043,0.11029909640664261,0.28251885404749355,0.3858366994326299,0.31708283789140196,0.33568258332071654,0.2811201024625987,0.30022815104530726,0.1405117963960641,0.10591401591610615,0.09816235255949983,0.09954604409857548,0.1293945991013967,-0.02687899848114981,-0.06487118632407815,-0.14150727555595932,-0.29188658121415434,-0.4156537544019073,-0.5335226627286146,-0.4612972850164708,-0.49427650969908626,-0.5644046856410692,-0.6941749794088,-0.7634986730118041,-0.7775235654800021,-0.8396403404411047,-0.9722705225587954,-1.0692043098931585,-1.0833779032056159,-0.9858238597452386,-1.1189430838535606,-1.2137940497152926,-1.1444482483167835,-1.1736649001222998,-1.133316737575807,-1.1621410453845438
-1.0,-1.0,-0.5925925925925926,-0.27272727272727226,-1.0,-0.14799666303617087,-0.5353982300884851,-0.14799666303617087,-0.08195865525161923,-0.004934516069104346,0.14847278483959805,0.27705652907958656,0.39806390736577507,0.3983469725583486,0.42995400312872367,0.535700109738731,0.19884891078475087,0.03364542716383966,0.0479581591912043,0.11029909640664261,0.28251885404749355,0.3852789629526037,0.31685751895903236,0.3355184258019487,0.2810448386646204,0.2994612669515175,0.1403911742186978,0.10578638796839368,0.09811006114508279,0.09954143313724803,0.12857274359092638,-0.026783155046489475,-0.0647249931362652,-0.14131651701053044,-0.2902419629671686,-0.4156537544019073,-0.5335226627286146,-0.4639111659469443,-0.4949437173972695,-0.5647249931362643,-0.6956163631371816,-0.7634986730118041,-0.7785531252859845,-0.8397776150819034,-0.9684047472607525,-1.0695176212205686,-1.087111354608956,-0.9923280967734568,-1.1195773971506329,-1.211662672600704,-1.1389228608959556,-1.178577894450977,-1.1343758492617064
-1.0,-1.0,-0.5555555555555556,0.0,-0.5000000000000008,-0.2646281834403139,-0.5353982300884851,-0.2646281834403139,-0.1504721468179402,-0.08286503808285166,-0.004947152768075365,0.1485125458461924,0.2771920832216979,0.3983469725583486,0.3989236265147472,0.42995400312872367,0.535700109738731,0.19884891078475087,0.03364542716383966,0.0479581591912043,0.11029909640664261,0.2821104660651446,0.38500518388220617,0.3167025673866251,0.3354285980351104,0.2803269552294288,0.29920419479826743,0.14022200078789646,0.10573003520474548,0.09810551669832078,0.0989091913287638,0.12811428702461872,-0.026722796742012445,-0.06463774076358642,-0.14052027717823246,-0.2902419629671686,-0.4156537544019073,-0.5365457993465376,-0.46453738446050746,-0.49526402489246457,-0.5661663768646459,-0.6956163631371816,-0.7645282328177865,-0.7786903999267831,-0.8364883026948172,-0.9688086757627127,-1.0732091494315832,-1.0937893027829242,-0.9929566191772056,-1.1176309483053715,-1.2056212347692172,-1.143862587127722,-1.179669807047738
-1.0,-1.0,-0.5185185185185185,-0.27272727272727226,-0.5000000000000008,-0.3380413876207883,-0.6179941002949729,-0.3380413876207883,-0.2672443794807551,-0.15143739550436391,-0.08307724542533683,-0.004948477615413867,0.1485852078795032,0.27738919586859995,0.3989236265147472,0.3989236265147472,0.42995400312872367,0.535700109738731,0.19884891078475087,0.03364542716383966,0.0479581591912043,0.1101396563381619,0.28190999848560994,0.3848169063282334,0.316617777156961,0.33457180011146553,0.280086308902348,0.2988436493407209,0.14014730405781206,0.10572513780166037,0.09748239517651083,0.09855650718307016,0.12782556968976153,-0.026686773139577374,-0.0642735431103009,-0.14052027717823246,-0.2902419629671686,-0.4180090022162795,-0.53727006497666,-0.46485769195570253,-0.49670540862084617,-0.5661663768646459,-0.696645922943164,-0.7646655074585852,-0.7756668716827214,-0.8370108219443071,-0.9721955896452523,-1.0798632548992717,-1.094422465640651,-0.9912587013579791,-1.112311455360783,-1.2105096406264089,-1.144929341425852
-1.0,-1.0,-0.48148148148148145,0.22727272727272932,-0.2727272727272735,-0.41242787291729127,-0.6356932153392161,-0.41242787291729127,-0.34074615438156963,-0.2683099572728943,-0.15182520836243232,-0.0830994935087601,-0.004950898733732729,0.14869086754797284,0.2777907492586823,0.3989236265147472,0.3989236265147472,0.42995400312872367,0.535700109738731,0.19884891078475087,0.03364542716383966,0.047888834487423745,0.1100613911443006,0.28177213716015936,0.38471387996461576,0.31580902842281544,0.33428458736456523,0.2797488007786273,0.29868445432648055,0.1401408124507873,0.10505361991991759,0.09713479861039676,0.098334401024986,0.12765325473530537,-0.026536408042710118,-0.0642735431103009,-0.14052027717823246,-0.29188658121415434,-0.4185732588999693,-0.537590372471855,-0.46629907568408413,-0.49670540862084617,-0.5671959366706283,-0.6967831975839627,-0.7617030000683339,-0.7762440684138042,-0.8399990868830735,-0.9786764537742114,-1.0804957808319429,-1.0925253908478798,-0.9869094532771665,-1.1172716574635595,-1.211624694265783
-1.0,-1.0,-0.4444444444444444,-0.27272727272727226,-0.5000000000000008,-0.1367112367622151,-0.6858407079645804,-0.1367112367622151,-0.4152223846314476,-0.34187488389373805,-0.26899706662941525,-0.151865867147929,-0.08314015120627004,-0.004954419342051002,0.14890611501552906,0.2777907492586823,0.3989236265147472,0.3989236265147472,0.42995400312872367,0.535700109738731,0.19884891078475087,0.03359679186775993,0.047854804701608515,0.11000756825988502,0.2816966987940611,0.3837311907858102,0.31553792255400337,0.3338817695177654,0.2795997776542547,0.29867061929686706,0.13925070189165792,0.10467902635893772,0.0969158964034064,0.098201841570135,0.12693399977280756,-0.026536408042710118,-0.0642735431103009,-0.14131651701053044,-0.292280589365788,-0.4188935663951644,-0.5390317562002366,-0.46629907568408413,-0.4977349684268286,-0.567333211311427,-0.694116039089724,-0.7622927500938798,-0.7790485321645417,-0.8462532299741604,-0.9793043518031518,-1.0786260413100504,-1.0873986501789195,-0.9919661446546522,-1.1183191412265583
-1.0,-1.0,-0.4074074074074074,0.5,-0.5000000000000008,-0.15300210877574832,-0.6681415929203373,-0.15300210877574832,-0.13917310503236646,-0.41641510310235774,-0.34275038413186,-0.2690691040344634,-0.15194016984494765,-0.08319927257466421,-0.004961591445046796,0.14890611501552906,0.2777907492586823,0.3989236265147472,0.3989236265147472,0.42995400312872367,0.535700109738731,0.19856146977221575,0.03357291800146988,0.047831402456775834,0.10997811612422816,0.2809771502879463,0.3834017772209485,0.315157694714159,0.3337039095793989,0.2795868266246723,0.29677359966861844,0.13875417053623862,0.10444312254049792,0.09678524916032852,0.09764852891060115,0.12693399977280756,-0.026536408042710118,-0.06463774076358642,-0.14150727555595932,-0.29260089686098306,-0.420334950123546,-0.5390317562002366,-0.46732863549006654,-0.49787224306762723,-0.5652292762933052,-0.6947665486987478,-0.7650550152947065,-0.7851981431936156,-0.8468750714628741,-0.9776332306287768,-1.0736060153100515,-1.092378021182216,-0.9929228190959304
-1.0,-1.0,-0.37037037037037035,0.0,0.0,-0.12867008087502296,-0.6504424778760872,-0.12867008087502296,-0.15548363147026809,-0.14012864573657613,-0.4174814918284655,-0.34284217267275924,-0.2692007502067707,-0.15204821524328943,-0.08331971327838422,-0.004961591445046796,0.14890611501552906,0.2777907492586823,0.3989236265147472,0.3989236265147472,0.42995400312872367,0.5349257419971587,0.19842037207460358,0.0335564999708935,0.047818596638266264,0.10969719487274994,0.2807359458017238,0.3829397724376082,0.31498980915323554,0.33368845245264084,0.2778110185483527,0.2957153831160672,0.13844147524480835,0.10430232823817248,0.0962399182097037,0.09764852891060115,0.12693399977280756,-0.026686773139577374,-0.0647249931362652,-0.14182758305115442,-0.29404228058936466,-0.420334950123546,-0.540061316006219,-0.4674659101308652,-0.4960705255244951,-0.5659956530150079,-0.6973245674108548,-0.7711806270151609,-0.7858171922522815,-0.845463882232109,-0.9733885944648278,-1.078595998913727,-1.093407464444241
